transaction_id,ad_id,transaction_date,product_type,product_name,variant,revenue_idr,order_status
TXN_000728,AD_0049,2023-09-12,Serum,DermaGlow Brightening Serum,Static_Catalog,434000.0,Success
TXN_000367,AD_0271,2023-08-02,Sunscreen,DermaGlow UV Shield Sunscreen,Static_Catalog,126000.0,Success
TXN_001352,AD_0556,2023-03-30,Serum,DermaGlow Brightening Serum,Static_Catalog,407000.0,Success
TXN_000556,Organic,2023-04-30,Serum,DermaGlow Brightening Serum,Static_Catalog,327000.0,Success
TXN_002281,AD_0876,2023-09-30,Sunscreen,DermaGlow UV Shield Sunscreen,Static_Catalog,348000.0,Success
TXN_001914,AD_0084,2024-01-01,Sunscreen,DermaGlow UV Shield Sunscreen,Static_Catalog,156000.0,Success
TXN_000204,AD_0409,2023-06-25,Sunscreen,DermaGlow UV Shield Sunscreen,Video_Review,323000.0,Success
TXN_002114,AD_0701,2023-04-19,Moisturizer,DermaGlow Hydrating Moisturizer,Video_Review,265000.0,Success
TXN_000121,AD_0101,2023-10-19,Sunscreen,DermaGlow UV Shield Sunscreen,Video_Review,397000.0,Success
TXN_000284,AD_0196,2023-05-10,Moisturizer,DermaGlow Hydrating Moisturizer,Video_Review,312000.0,Success
TXN_000576,AD_0360,2023-07-08,Cleanser,DermaGlow Gentle Cleanser,Static_Catalog,229000.0,Success
TXN_001302,AD_0326,2023-06-30,Sunscreen,DermaGlow UV Shield Sunscreen,Static_Catalog,388000.0,Success
TXN_000966,AD_0595,2023-09-25,Serum,DermaGlow Brightening Serum,Video_Review,402000.0,Success
TXN_001548,AD_0905,2023-06-01,Cleanser,DermaGlow Gentle Cleanser,Video_Review,362000.0,Success
TXN_000361,AD_0271,2023-08-04,Sunscreen,DermaGlow UV Shield Sunscreen,Static_Catalog,96000.0,Success
TXN_001128,AD_0868,2023-11-24,Sunscreen,DermaGlow UV Shield Sunscreen,Static_Catalog,148000.0,Success
TXN_000768,AD_0106,2023-07-31,Moisturizer,DermaGlow Hydrating Moisturizer,Static_Catalog,379000.0,Success
TXN_001727,AD_0399,2023-08-07,Sunscreen,DermaGlow UV Shield Sunscreen,Video_Review,95000.0,Success
TXN_001889,AD_0594,2023-01-16,Serum,DermaGlow Brightening Serum,Video_Review,217000.0,Success
TXN_000287,AD_0323,2023-11-08,Serum,DermaGlow Brightening Serum,Video_Review,486000.0,Success
TXN_002103,AD_0812,2023-08-14,Sunscreen,DermaGlow UV Shield Sunscreen,Static_Catalog,301000.0,Success
TXN_001095,AD_0158,2023-01-12,Cleanser,DermaGlow Gentle Cleanser,Video_Review,461000.0,Success
TXN_000889,AD_0115,2023-03-20,Serum,DermaGlow Brightening Serum,Video_Review,419000.0,Success
TXN_000424,AD_0526,2023-05-30,Sunscreen,DermaGlow UV Shield Sunscreen,Static_Catalog,197000.0,Success
TXN_001809,AD_0222,2023-09-28,Cleanser,DermaGlow Gentle Cleanser,Video_Review,417000.0,Success
TXN_002348,AD_0067,2023-03-25,Moisturizer,DermaGlow Hydrating Moisturizer,Static_Catalog,264000.0,Success
TXN_000841,AD_0173,2023-11-26,Cleanser,DermaGlow Gentle Cleanser,Static_Catalog,339000.0,Success
TXN_001646,AD_0644,2023-05-11,Cleanser,DermaGlow Gentle Cleanser,Video_Review,521000.0,Success
TXN_001711,AD_0997,2023-06-21,Sunscreen,DermaGlow UV Shield Sunscreen,Static_Catalog,506000.0,Success
TXN_001458,AD_0181,2023-08-29,Cleanser,DermaGlow Gentle Cleanser,Static_Catalog,245000.0,Success
TXN_001560,AD_0956,2023-02-03,Cleanser,DermaGlow Gentle Cleanser,Static_Catalog,147000.0,Success
TXN_000231,AD_0730,2023-07-11,Serum,DermaGlow Brightening Serum,Static_Catalog,173000.0,Success
TXN_001570,AD_0261,2024-01-02,Serum,DermaGlow Brightening Serum,Static_Catalog,328000.0,Success
TXN_001186,AD_0201,2023-07-22,Moisturizer,DermaGlow Hydrating Moisturizer,Static_Catalog,154000.0,Success
TXN_000890,AD_0459,2023-03-15,Sunscreen,DermaGlow UV Shield Sunscreen,Static_Catalog,462000.0,Success
TXN_001400,AD_0059,2023-05-13,Moisturizer,DermaGlow Hydrating Moisturizer,Video_Review,434000.0,Success
TXN_000730,AD_0049,2023-09-13,Serum,DermaGlow Brightening Serum,Static_Catalog,333000.0,Success
TXN_000737,AD_0200,2023-12-12,Sunscreen,DermaGlow UV Shield Sunscreen,Static_Catalog,267000.0,Success
TXN_000760,AD_0522,2023-09-29,Serum,DermaGlow Brightening Serum,Static_Catalog,370000.0,Success
TXN_002251,AD_0276,2023-04-25,Sunscreen,DermaGlow UV Shield Sunscreen,Video_Review,500000.0,Success
TXN_001668,AD_0416,2023-10-07,Sunscreen,DermaGlow UV Shield Sunscreen,Video_Review,429000.0,Success
TXN_000298,AD_0182,2023-11-15,Moisturizer,DermaGlow Hydrating Moisturizer,Video_Review,205000.0,Success
TXN_000599,AD_0089,2023-11-15,Sunscreen,DermaGlow UV Shield Sunscreen,Static_Catalog,379000.0,Success
TXN_000100,AD_0116,2023-02-27,Cleanser,DermaGlow Gentle Cleanser,Video_Review,191000.0,Success
TXN_001055,AD_0211,2023-03-14,Moisturizer,DermaGlow Hydrating Moisturizer,Static_Catalog,225000.0,Success
TXN_001780,AD_0150,2023-09-09,Serum,DermaGlow Brightening Serum,Static_Catalog,370000.0,Success
TXN_001238,AD_0053,2023-10-13,Sunscreen,DermaGlow UV Shield Sunscreen,Video_Review,429000.0,Success
TXN_001934,AD_0942,2023-08-12,Cleanser,DermaGlow Gentle Cleanser,Static_Catalog,317000.0,Success
TXN_001613,AD_0806,2023-11-22,Cleanser,DermaGlow Gentle Cleanser,Static_Catalog,389000.0,Success
TXN_001209,AD_0623,2023-04-09,Sunscreen,DermaGlow UV Shield Sunscreen,Static_Catalog,497000.0,Success
TXN_000637,AD_0682,2023-02-20,Sunscreen,DermaGlow UV Shield Sunscreen,Static_Catalog,276000.0,Success
TXN_002197,AD_0169,2023-03-31,Serum,DermaGlow Brightening Serum,Video_Review,521000.0,Success
TXN_000186,AD_0046,2023-09-07,Cleanser,DermaGlow Gentle Cleanser,Video_Review,446000.0,Success
TXN_001997,AD_0275,2023-08-27,Sunscreen,DermaGlow UV Shield Sunscreen,Video_Review,438000.0,Success
TXN_000945,AD_0511,2023-07-13,Sunscreen,DermaGlow UV Shield Sunscreen,Static_Catalog,512000.0,Success
TXN_001805,AD_0057,2023-09-10,Serum,DermaGlow Brightening Serum,Static_Catalog,135000.0,Success
TXN_001657,AD_0887,2023-11-14,Cleanser,DermaGlow Gentle Cleanser,Video_Review,463000.0,Success
TXN_001779,AD_0150,2023-09-08,Serum,DermaGlow Brightening Serum,Static_Catalog,308000.0,Success
TXN_000512,AD_0277,2023-09-06,Moisturizer,DermaGlow Hydrating Moisturizer,Static_Catalog,292000.0,Success
TXN_000801,AD_0916,2023-06-02,Cleanser,DermaGlow Gentle Cleanser,Video_Review,543000.0,Success
TXN_001395,AD_0127,2023-11-07,Cleanser,DermaGlow Gentle Cleanser,Video_Review,498000.0,Success
TXN_002406,AD_0698,2023-07-17,Cleanser,DermaGlow Gentle Cleanser,Static_Catalog,158000.0,Success
TXN_000608,AD_0947,2023-07-18,Moisturizer,DermaGlow Hydrating Moisturizer,Static_Catalog,228000.0,Success
TXN_001208,AD_0623,2023-04-10,Sunscreen,DermaGlow UV Shield Sunscreen,Static_Catalog,279000.0,Success
TXN_000152,AD_0352,2023-08-19,Sunscreen,DermaGlow UV Shield Sunscreen,Video_Review,238000.0,Success
TXN_001558,AD_0312,2023-06-16,Serum,DermaGlow Brightening Serum,Static_Catalog,460000.0,Success
TXN_000857,AD_0202,2023-08-28,Sunscreen,DermaGlow UV Shield Sunscreen,Video_Review,448000.0,Success
TXN_001136,AD_0345,2023-01-23,Serum,DermaGlow Brightening Serum,Video_Review,491000.0,Success
TXN_002276,AD_0850,2023-02-01,Cleanser,DermaGlow Gentle Cleanser,Video_Review,112000.0,Success
TXN_000024,AD_0778,2023-09-07,Cleanser,DermaGlow Gentle Cleanser,Static_Catalog,384000.0,Success
TXN_000159,AD_0890,2023-07-14,Serum,DermaGlow Brightening Serum,Static_Catalog,88000.0,Success
TXN_000332,AD_0746,2023-11-12,Moisturizer,DermaGlow Hydrating Moisturizer,Static_Catalog,410000.0,Success
TXN_001111,AD_0833,2023-08-29,Serum,DermaGlow Brightening Serum,Static_Catalog,420000.0,Success
TXN_002388,AD_0877,2023-06-11,Serum,DermaGlow Brightening Serum,Static_Catalog,311000.0,Success
TXN_001718,AD_0380,2023-04-16,Serum,DermaGlow Brightening Serum,Static_Catalog,302000.0,Success
TXN_002450,AD_0262,2023-08-09,Serum,DermaGlow Brightening Serum,Static_Catalog,385000.0,Success
TXN_001438,AD_0004,2023-06-24,Serum,DermaGlow Brightening Serum,Static_Catalog,127000.0,Success
TXN_000312,AD_0469,2023-02-08,Serum,DermaGlow Brightening Serum,Static_Catalog,331000.0,Success
TXN_000352,AD_0447,2023-08-23,Sunscreen,DermaGlow UV Shield Sunscreen,Static_Catalog,317000.0,Success
TXN_000549,AD_0073,2023-02-26,Cleanser,DermaGlow Gentle Cleanser,Video_Review,143000.0,Success
TXN_001745,AD_0886,2023-08-14,Moisturizer,DermaGlow Hydrating Moisturizer,Static_Catalog,99000.0,Success
TXN_000307,AD_0055,2023-01-26,Moisturizer,DermaGlow Hydrating Moisturizer,Video_Review,255000.0,Success
TXN_000288,AD_0764,2023-03-24,Sunscreen,DermaGlow UV Shield Sunscreen,Static_Catalog,257000.0,Success
TXN_000695,AD_0221,2023-12-15,Sunscreen,DermaGlow UV Shield Sunscreen,Static_Catalog,483000.0,Success
TXN_000963,AD_0595,2023-09-27,Serum,DermaGlow Brightening Serum,Video_Review,361000.0,Success
TXN_000631,AD_0810,2023-04-14,Serum,DermaGlow Brightening Serum,Static_Catalog,280000.0,Success
TXN_001813,AD_0467,2023-11-23,Sunscreen,DermaGlow UV Shield Sunscreen,Static_Catalog,249000.0,Success
TXN_000987,AD_0333,2023-03-16,Sunscreen,DermaGlow UV Shield Sunscreen,Static_Catalog,265000.0,Success
TXN_000991,AD_0558,2023-09-17,Serum,DermaGlow Brightening Serum,Static_Catalog,191000.0,Success
TXN_000782,AD_0547,2023-02-21,Serum,DermaGlow Brightening Serum,Static_Catalog,269000.0,Success
TXN_001377,AD_0362,2023-10-23,Moisturizer,DermaGlow Hydrating Moisturizer,Static_Catalog,192000.0,Success
TXN_000837,AD_0372,2023-06-24,Moisturizer,DermaGlow Hydrating Moisturizer,Static_Catalog,196000.0,Success
TXN_001436,AD_0004,2023-06-26,Serum,DermaGlow Brightening Serum,Static_Catalog,459000.0,Success
TXN_002418,AD_0347,2023-07-31,Moisturizer,DermaGlow Hydrating Moisturizer,Video_Review,401000.0,Success
TXN_000014,AD_0001,2023-09-28,Cleanser,DermaGlow Gentle Cleanser,Video_Review,145000.0,Success
TXN_001221,AD_0725,2023-06-29,Moisturizer,DermaGlow Hydrating Moisturizer,Static_Catalog,204000.0,Success
TXN_000515,AD_0421,2023-05-09,Serum,DermaGlow Brightening Serum,Video_Review,240000.0,Success
TXN_000862,AD_0987,2023-03-23,Moisturizer,DermaGlow Hydrating Moisturizer,Static_Catalog,275000.0,Success
TXN_001871,AD_0420,2023-09-06,Moisturizer,DermaGlow Hydrating Moisturizer,Video_Review,109000.0,Success
TXN_001303,AD_0759,2023-04-18,Moisturizer,DermaGlow Hydrating Moisturizer,Static_Catalog,274000.0,Success
TXN_001280,AD_0923,2023-06-10,Sunscreen,DermaGlow UV Shield Sunscreen,Static_Catalog,296000.0,Success
TXN_001624,AD_0441,2023-12-06,Sunscreen,DermaGlow UV Shield Sunscreen,Static_Catalog,218000.0,Success
TXN_001878,AD_0471,2023-07-26,Moisturizer,DermaGlow Hydrating Moisturizer,Static_Catalog,407000.0,Success
TXN_001510,AD_0321,2023-05-21,Sunscreen,DermaGlow UV Shield Sunscreen,Static_Catalog,195000.0,Success
TXN_002241,AD_0086,2023-01-28,Moisturizer,DermaGlow Hydrating Moisturizer,Static_Catalog,354000.0,Success
TXN_000264,AD_0122,2023-09-15,Moisturizer,DermaGlow Hydrating Moisturizer,Static_Catalog,309000.0,Success
TXN_001291,AD_0652,2023-06-07,Serum,DermaGlow Brightening Serum,Static_Catalog,400000.0,Success
TXN_002160,AD_0641,2023-06-08,Moisturizer,DermaGlow Hydrating Moisturizer,Static_Catalog,157000.0,Success
TXN_000416,AD_0864,2023-07-24,Cleanser,DermaGlow Gentle Cleanser,Static_Catalog,322000.0,Success
TXN_001114,AD_0958,2023-11-30,Moisturizer,DermaGlow Hydrating Moisturizer,Video_Review,310000.0,Success
TXN_000359,AD_0447,2023-08-23,Sunscreen,DermaGlow UV Shield Sunscreen,Static_Catalog,284000.0,Success
TXN_000009,AD_0206,2023-03-10,Sunscreen,DermaGlow UV Shield Sunscreen,Video_Review,125000.0,Success
TXN_002021,AD_0948,2023-11-22,Cleanser,DermaGlow Gentle Cleanser,Video_Review,111000.0,Success
TXN_000317,AD_0469,2023-02-08,Serum,DermaGlow Brightening Serum,Static_Catalog,179000.0,Success
TXN_000305,Organic,2023-01-28,Moisturizer,DermaGlow Hydrating Moisturizer,Video_Review,478000.0,Success
TXN_000428,AD_0646,2023-12-14,Cleanser,DermaGlow Gentle Cleanser,Video_Review,519000.0,Success
TXN_000106,AD_0756,2023-02-02,Moisturizer,DermaGlow Hydrating Moisturizer,Static_Catalog,72000.0,Success
TXN_002045,AD_0418,2023-02-10,Moisturizer,DermaGlow Hydrating Moisturizer,Video_Review,195000.0,Success
TXN_000122,AD_0101,2023-10-19,Sunscreen,DermaGlow UV Shield Sunscreen,Video_Review,161000.0,Success
TXN_001553,AD_0905,2023-06-04,Cleanser,DermaGlow Gentle Cleanser,Video_Review,415000.0,Success
TXN_002291,AD_0670,2023-05-08,Cleanser,DermaGlow Gentle Cleanser,Static_Catalog,189000.0,Success
TXN_001776,AD_0791,2023-12-07,Serum,DermaGlow Brightening Serum,Static_Catalog,106000.0,Success
TXN_002300,AD_0026,2023-05-11,Cleanser,DermaGlow Gentle Cleanser,Static_Catalog,148000.0,Success
TXN_000116,Organic,2023-02-19,Sunscreen,DermaGlow UV Shield Sunscreen,Static_Catalog,127000.0,Success
TXN_001514,AD_0321,2023-05-19,Sunscreen,DermaGlow UV Shield Sunscreen,Static_Catalog,185000.0,Success
TXN_000745,AD_0489,2023-05-09,Cleanser,DermaGlow Gentle Cleanser,Video_Review,504000.0,Success
TXN_001559,AD_0312,2023-06-17,Serum,DermaGlow Brightening Serum,Static_Catalog,150000.0,Success
TXN_002334,Organic,2023-06-26,Serum,DermaGlow Brightening Serum,Static_Catalog,448000.0,Success
TXN_000912,AD_0136,2023-12-03,Sunscreen,DermaGlow UV Shield Sunscreen,Static_Catalog,143000.0,Success
TXN_001489,AD_0642,2023-09-28,Sunscreen,DermaGlow UV Shield Sunscreen,Video_Review,263000.0,Success
TXN_000673,AD_0040,2023-11-05,Sunscreen,DermaGlow UV Shield Sunscreen,Static_Catalog,163000.0,Success
TXN_002307,AD_0563,2023-09-11,Serum,DermaGlow Brightening Serum,Video_Review,367000.0,Success
TXN_002052,AD_0343,2023-06-28,Cleanser,DermaGlow Gentle Cleanser,Static_Catalog,501000.0,Success
TXN_001641,AD_0615,2023-07-21,Moisturizer,DermaGlow Hydrating Moisturizer,Video_Review,204000.0,Success
TXN_000310,AD_0469,2023-02-08,Serum,DermaGlow Brightening Serum,Static_Catalog,426000.0,Success
TXN_000592,AD_0368,2023-03-17,Cleanser,DermaGlow Gentle Cleanser,Video_Review,382000.0,Success
TXN_000463,AD_0724,2023-08-15,Sunscreen,DermaGlow UV Shield Sunscreen,Static_Catalog,126000.0,Success
TXN_001988,AD_0533,2023-12-04,Sunscreen,DermaGlow UV Shield Sunscreen,Video_Review,144000.0,Success
TXN_000942,AD_0922,2023-12-30,Cleanser,DermaGlow Gentle Cleanser,Static_Catalog,205000.0,Success
TXN_001648,AD_0644,2023-05-12,Cleanser,DermaGlow Gentle Cleanser,Video_Review,255000.0,Success
TXN_002367,AD_0564,2023-09-03,Sunscreen,DermaGlow UV Shield Sunscreen,Video_Review,137000.0,Success
TXN_000553,AD_0199,2023-04-28,Serum,DermaGlow Brightening Serum,Static_Catalog,228000.0,Success
TXN_000088,AD_0325,2023-09-10,Sunscreen,DermaGlow UV Shield Sunscreen,Video_Review,370000.0,Success
TXN_000691,AD_0444,2023-06-28,Cleanser,DermaGlow Gentle Cleanser,Static_Catalog,269000.0,Success
TXN_001692,AD_0337,2023-10-05,Sunscreen,DermaGlow UV Shield Sunscreen,Video_Review,105000.0,Success
TXN_001162,AD_0893,2023-12-03,Moisturizer,DermaGlow Hydrating Moisturizer,Static_Catalog,67000.0,Success
TXN_002421,AD_0113,2023-05-01,Moisturizer,DermaGlow Hydrating Moisturizer,Static_Catalog,386000.0,Success
TXN_001414,AD_0462,2023-08-12,Serum,DermaGlow Brightening Serum,Static_Catalog,514000.0,Success
TXN_000544,AD_0991,2023-04-21,Sunscreen,DermaGlow UV Shield Sunscreen,Video_Review,138000.0,Success
TXN_001761,AD_0081,2023-10-09,Sunscreen,DermaGlow UV Shield Sunscreen,Video_Review,190000.0,Success
TXN_000366,AD_0271,2023-08-02,Sunscreen,DermaGlow UV Shield Sunscreen,Static_Catalog,99000.0,Success
TXN_001551,AD_0905,2023-06-01,Cleanser,DermaGlow Gentle Cleanser,Video_Review,413000.0,Success
TXN_000274,Organic,2023-01-07,Cleanser,DermaGlow Gentle Cleanser,Static_Catalog,327000.0,Success
TXN_000789,AD_0603,2023-12-04,Serum,DermaGlow Brightening Serum,Video_Review,456000.0,Success
TXN_000072,Organic,2023-09-01,Moisturizer,DermaGlow Hydrating Moisturizer,Video_Review,465000.0,Success
TXN_001205,AD_0623,2023-04-10,Sunscreen,DermaGlow UV Shield Sunscreen,Static_Catalog,352000.0,Success
TXN_001375,AD_0362,2023-10-22,Moisturizer,DermaGlow Hydrating Moisturizer,Static_Catalog,307000.0,Success
TXN_001381,AD_0289,2023-10-03,Sunscreen,DermaGlow UV Shield Sunscreen,Static_Catalog,336000.0,Success
TXN_000501,AD_0208,2023-05-23,Cleanser,DermaGlow Gentle Cleanser,Video_Review,123000.0,Success
TXN_001028,AD_0377,2023-11-23,Moisturizer,DermaGlow Hydrating Moisturizer,Video_Review,199000.0,Success
TXN_001887,Organic,2023-01-15,Serum,DermaGlow Brightening Serum,Video_Review,328000.0,Success
TXN_002466,AD_0487,2023-12-28,Serum,DermaGlow Brightening Serum,Static_Catalog,461000.0,Success
TXN_000273,AD_0216,2023-01-08,Cleanser,DermaGlow Gentle Cleanser,Static_Catalog,179000.0,Success
TXN_000206,AD_0370,2023-08-16,Moisturizer,DermaGlow Hydrating Moisturizer,Static_Catalog,159000.0,Success
TXN_000734,AD_0167,2023-04-29,Serum,DermaGlow Brightening Serum,Static_Catalog,121000.0,Success
TXN_000153,AD_0352,2023-08-17,Sunscreen,DermaGlow UV Shield Sunscreen,Video_Review,387000.0,Success
TXN_000378,AD_0535,2023-06-08,Sunscreen,DermaGlow UV Shield Sunscreen,Static_Catalog,416000.0,Success
TXN_000536,AD_0306,2023-09-03,Moisturizer,DermaGlow Hydrating Moisturizer,Static_Catalog,277000.0,Success
TXN_000974,AD_0351,2023-05-21,Moisturizer,DermaGlow Hydrating Moisturizer,Static_Catalog,479000.0,Success
TXN_000199,AD_0009,2023-07-09,Moisturizer,DermaGlow Hydrating Moisturizer,Static_Catalog,109000.0,Success
TXN_000562,AD_0771,2023-04-30,Serum,DermaGlow Brightening Serum,Video_Review,126000.0,Success
TXN_000686,AD_0780,2023-05-13,Sunscreen,DermaGlow UV Shield Sunscreen,Video_Review,495000.0,Success
TXN_001214,AD_0477,2023-04-26,Moisturizer,DermaGlow Hydrating Moisturizer,Static_Catalog,110000.0,Success
TXN_000591,AD_0368,2023-03-15,Cleanser,DermaGlow Gentle Cleanser,Video_Review,394000.0,Success
TXN_000520,AD_0861,2023-08-16,Moisturizer,DermaGlow Hydrating Moisturizer,Video_Review,82000.0,Success
TXN_000309,AD_0469,2023-02-10,Serum,DermaGlow Brightening Serum,Static_Catalog,98000.0,Success
TXN_000605,AD_0926,2023-10-06,Serum,DermaGlow Brightening Serum,Static_Catalog,126000.0,Success
TXN_002155,AD_0012,2023-08-17,Sunscreen,DermaGlow UV Shield Sunscreen,Video_Review,266000.0,Success
TXN_000860,AD_0987,2023-03-23,Moisturizer,DermaGlow Hydrating Moisturizer,Static_Catalog,107000.0,Success
TXN_000208,AD_0370,2023-08-19,Moisturizer,DermaGlow Hydrating Moisturizer,Static_Catalog,385000.0,Success
TXN_002018,AD_0948,2023-11-21,Cleanser,DermaGlow Gentle Cleanser,Video_Review,397000.0,Success
TXN_000870,AD_0100,2023-04-17,Moisturizer,DermaGlow Hydrating Moisturizer,Static_Catalog,300000.0,Success
TXN_000786,AD_0608,2023-09-27,Sunscreen,DermaGlow UV Shield Sunscreen,Static_Catalog,391000.0,Success
TXN_000907,AD_0826,2023-10-21,Serum,DermaGlow Brightening Serum,Static_Catalog,299000.0,Success
TXN_002428,AD_0204,2023-06-21,Sunscreen,DermaGlow UV Shield Sunscreen,Static_Catalog,171000.0,Success
TXN_000793,AD_0401,2023-03-01,Sunscreen,DermaGlow UV Shield Sunscreen,Static_Catalog,425000.0,Success
TXN_000832,AD_0372,2023-06-23,Moisturizer,DermaGlow Hydrating Moisturizer,Static_Catalog,240000.0,Success
TXN_000163,AD_0659,2023-12-10,Serum,DermaGlow Brightening Serum,Video_Review,421000.0,Success
TXN_001308,AD_0212,2023-01-28,Cleanser,DermaGlow Gentle Cleanser,Video_Review,110000.0,Success
TXN_000527,AD_0186,2023-06-14,Moisturizer,DermaGlow Hydrating Moisturizer,Static_Catalog,98000.0,Success
TXN_001577,AD_0654,2023-11-26,Moisturizer,DermaGlow Hydrating Moisturizer,Video_Review,215000.0,Success
TXN_000507,AD_0277,2023-09-06,Moisturizer,DermaGlow Hydrating Moisturizer,Static_Catalog,116000.0,Success
TXN_001957,AD_0910,2023-11-11,Moisturizer,DermaGlow Hydrating Moisturizer,Static_Catalog,350000.0,Success
TXN_002121,AD_0919,2023-04-17,Cleanser,DermaGlow Gentle Cleanser,Video_Review,543000.0,Success
TXN_002229,AD_0297,2023-07-13,Sunscreen,DermaGlow UV Shield Sunscreen,Static_Catalog,436000.0,Success
TXN_002165,AD_0367,2023-12-18,Serum,DermaGlow Brightening Serum,Static_Catalog,361000.0,Success
TXN_000863,AD_0987,2023-03-21,Moisturizer,DermaGlow Hydrating Moisturizer,Static_Catalog,277000.0,Success
TXN_001676,AD_0777,2023-02-13,Serum,DermaGlow Brightening Serum,Video_Review,543000.0,Success
TXN_001405,AD_0456,2023-11-14,Cleanser,DermaGlow Gentle Cleanser,Static_Catalog,404000.0,Success
TXN_000440,AD_0578,2023-04-24,Moisturizer,DermaGlow Hydrating Moisturizer,Static_Catalog,489000.0,Success
TXN_001088,AD_0257,2023-07-17,Sunscreen,DermaGlow UV Shield Sunscreen,Video_Review,89000.0,Success
TXN_001262,AD_0231,2023-07-07,Sunscreen,DermaGlow UV Shield Sunscreen,Video_Review,453000.0,Success
TXN_000539,AD_0358,2023-02-28,Moisturizer,DermaGlow Hydrating Moisturizer,Video_Review,376000.0,Success
TXN_000882,AD_0185,2023-09-24,Moisturizer,DermaGlow Hydrating Moisturizer,Static_Catalog,268000.0,Success
TXN_000903,AD_0087,2023-08-27,Sunscreen,DermaGlow UV Shield Sunscreen,Static_Catalog,79000.0,Success
TXN_000084,Organic,2023-09-09,Sunscreen,DermaGlow UV Shield Sunscreen,Video_Review,205000.0,Success
TXN_002104,AD_0812,2023-08-13,Sunscreen,DermaGlow UV Shield Sunscreen,Static_Catalog,171000.0,Success
TXN_001201,AD_0458,2023-10-05,Moisturizer,DermaGlow Hydrating Moisturizer,Static_Catalog,109000.0,Success
TXN_001227,AD_0725,2023-06-29,Moisturizer,DermaGlow Hydrating Moisturizer,Static_Catalog,158000.0,Success
TXN_001750,AD_0643,2023-12-07,Cleanser,DermaGlow Gentle Cleanser,Video_Review,440000.0,Success
TXN_000271,AD_0216,2023-01-05,Cleanser,DermaGlow Gentle Cleanser,Static_Catalog,281000.0,Success
TXN_001260,AD_0231,2023-07-10,Sunscreen,DermaGlow UV Shield Sunscreen,Video_Review,353000.0,Success
TXN_002061,AD_0343,2023-07-01,Cleanser,DermaGlow Gentle Cleanser,Static_Catalog,418000.0,Success
TXN_002264,AD_0681,2023-01-02,Serum,DermaGlow Brightening Serum,Static_Catalog,188000.0,Success
TXN_001600,AD_0779,2023-08-06,Moisturizer,DermaGlow Hydrating Moisturizer,Static_Catalog,176000.0,Success
TXN_001961,AD_0784,2023-04-17,Moisturizer,DermaGlow Hydrating Moisturizer,Static_Catalog,344000.0,Success
TXN_001030,AD_0124,2023-12-25,Moisturizer,DermaGlow Hydrating Moisturizer,Video_Review,436000.0,Success
TXN_000430,AD_0355,2023-04-22,Sunscreen,DermaGlow UV Shield Sunscreen,Static_Catalog,118000.0,Success
TXN_002005,AD_0803,2023-11-05,Moisturizer,DermaGlow Hydrating Moisturizer,Static_Catalog,124000.0,Success
TXN_002194,AD_0169,2023-03-30,Serum,DermaGlow Brightening Serum,Video_Review,297000.0,Success
TXN_000459,AD_0724,2023-08-17,Sunscreen,DermaGlow UV Shield Sunscreen,Static_Catalog,210000.0,Success
TXN_002430,AD_0703,2023-02-07,Serum,DermaGlow Brightening Serum,Video_Review,324000.0,Success
TXN_002133,AD_0687,2023-05-25,Moisturizer,DermaGlow Hydrating Moisturizer,Video_Review,255000.0,Success
TXN_000033,AD_0875,2023-05-30,Moisturizer,DermaGlow Hydrating Moisturizer,Static_Catalog,184000.0,Success
TXN_002125,AD_0939,2023-04-15,Sunscreen,DermaGlow UV Shield Sunscreen,Static_Catalog,253000.0,Success
TXN_001350,AD_0556,2023-03-31,Serum,DermaGlow Brightening Serum,Static_Catalog,292000.0,Success
TXN_002244,AD_0855,2023-11-08,Cleanser,DermaGlow Gentle Cleanser,Video_Review,375000.0,Success
TXN_000381,Organic,2023-06-09,Sunscreen,DermaGlow UV Shield Sunscreen,Static_Catalog,311000.0,Success
TXN_001995,AD_0512,2023-01-19,Serum,DermaGlow Brightening Serum,Video_Review,193000.0,Success
TXN_001193,AD_0534,2023-08-17,Cleanser,DermaGlow Gentle Cleanser,Video_Review,453000.0,Success
TXN_000716,AD_0744,2023-12-25,Serum,DermaGlow Brightening Serum,Video_Review,419000.0,Success
TXN_001763,AD_0657,2023-09-19,Serum,DermaGlow Brightening Serum,Static_Catalog,429000.0,Success
TXN_000687,Organic,2023-05-26,Moisturizer,DermaGlow Hydrating Moisturizer,Video_Review,107000.0,Success
TXN_002485,AD_0543,2023-09-04,Moisturizer,DermaGlow Hydrating Moisturizer,Static_Catalog,390000.0,Success
TXN_000306,AD_0055,2023-01-26,Moisturizer,DermaGlow Hydrating Moisturizer,Video_Review,335000.0,Success
TXN_000210,AD_0370,2023-08-16,Moisturizer,DermaGlow Hydrating Moisturizer,Static_Catalog,421000.0,Success
TXN_002154,AD_0012,2023-08-15,Sunscreen,DermaGlow UV Shield Sunscreen,Video_Review,416000.0,Success
TXN_001671,AD_0070,2023-07-18,Serum,DermaGlow Brightening Serum,Static_Catalog,360000.0,Success
TXN_002478,AD_0736,2023-03-17,Moisturizer,DermaGlow Hydrating Moisturizer,Video_Review,353000.0,Success
TXN_001072,AD_0505,2023-08-26,Cleanser,DermaGlow Gentle Cleanser,Static_Catalog,87000.0,Success
TXN_001935,AD_0942,2023-08-11,Cleanser,DermaGlow Gentle Cleanser,Static_Catalog,446000.0,Success
