ad_id,campaign_name,audience_type,product_type,product_name,variant,date,impressions,clicks,spend_idr,sessions,add_to_cart,transaction_id,transaction_date,revenue_idr,order_status,CTR,CPC
AD_0333,Retargeting Campaign,warm,Sunscreen,DermaGlow UV Shield Sunscreen,Static_Catalog,2023-03-16,14938,193,161388.0,172,10,TXN_000988,2023-03-19,324000.0,Success,0.012920069621100549,836.2072538860103
AD_0333,Retargeting Campaign,warm,Sunscreen,DermaGlow UV Shield Sunscreen,Static_Catalog,2023-03-16,14938,193,161388.0,172,10,TXN_000983,2023-03-17,187000.0,Success,0.012920069621100549,836.2072538860103
AD_0333,Retargeting Campaign,warm,Sunscreen,DermaGlow UV Shield Sunscreen,Static_Catalog,2023-03-16,14938,193,161388.0,172,10,TXN_000985,2023-03-18,223000.0,Success,0.012920069621100549,836.2072538860103
AD_0333,Retargeting Campaign,warm,Sunscreen,DermaGlow UV Shield Sunscreen,Static_Catalog,2023-03-16,14938,193,161388.0,172,10,TXN_000984,2023-03-18,350000.0,Success,0.012920069621100549,836.2072538860103
AD_0333,Retargeting Campaign,warm,Sunscreen,DermaGlow UV Shield Sunscreen,Static_Catalog,2023-03-16,14938,193,161388.0,172,10,TXN_000981,2023-03-17,316000.0,Success,0.012920069621100549,836.2072538860103
AD_0860,Retargeting Campaign,warm,Cleanser,DermaGlow Gentle Cleanser,Static_Catalog,2023-06-21,7400,85,234484.0,73,7,,,,,0.011486486486486487,2758.635294117647
AD_0990,Flash Sale Campaign,cold,Serum,DermaGlow Brightening Serum,Video_Review,2023-05-16,14192,404,142678.0,350,26,TXN_000747,2023-05-17,138000.0,Success,0.02846674182638106,353.16336633663366
AD_0583,Retargeting Campaign,warm,Sunscreen,DermaGlow UV Shield Sunscreen,Video_Review,2023-03-05,10014,263,297415.5,226,30,,,,,0.026263231475933693,1130.8574144486693
AD_0356,Retargeting Campaign,warm,Sunscreen,DermaGlow UV Shield Sunscreen,Static_Catalog,2023-04-14,15680,237,187265.0,201,32,,,,,0.015114795918367348,790.1476793248945
AD_0483,Retargeting Campaign,warm,Serum,DermaGlow Brightening Serum,Video_Review,2023-10-26,7307,202,326256.0,175,25,,,,,0.027644724237032983,1615.1287128712872
AD_0546,Awareness Campaign,cold,Cleanser,DermaGlow Gentle Cleanser,Video_Review,2023-06-16,11085,359,237900.0,315,47,TXN_001439,2023-06-19,225000.0,Success,0.03238610735227785,662.6740947075209
AD_0546,Awareness Campaign,cold,Cleanser,DermaGlow Gentle Cleanser,Video_Review,2023-06-16,11085,359,237900.0,315,47,TXN_001440,2023-06-19,480000.0,Success,0.03238610735227785,662.6740947075209
AD_0111,Awareness Campaign,cold,Cleanser,DermaGlow Gentle Cleanser,Video_Review,2023-12-30,6205,125,429670.0,102,5,,,,,0.020145044319097503,3437.36
AD_0515,Awareness Campaign,cold,Serum,DermaGlow Brightening Serum,Video_Review,2023-07-28,12695,275,278296.0,231,13,TXN_001256,2023-07-30,367000.0,Success,0.021662071681764473,1011.9854545454546
AD_0515,Awareness Campaign,cold,Serum,DermaGlow Brightening Serum,Video_Review,2023-07-28,12695,275,278296.0,231,13,TXN_001257,2023-07-29,147000.0,Success,0.021662071681764473,1011.9854545454546
AD_0515,Awareness Campaign,cold,Serum,DermaGlow Brightening Serum,Video_Review,2023-07-28,12695,275,278296.0,231,13,TXN_001258,2023-07-31,106000.0,Success,0.021662071681764473,1011.9854545454546
AD_0603,Awareness Campaign,cold,Serum,DermaGlow Brightening Serum,Video_Review,2023-12-03,12037,266,219682.0,217,11,TXN_000789,2023-12-04,456000.0,Success,0.02209852953393703,825.8721804511279
AD_0996,Awareness Campaign,cold,Cleanser,DermaGlow Gentle Cleanser,Video_Review,2023-04-08,8683,214,167507.0,183,11,TXN_000830,2023-04-10,300000.0,Success,0.024645859725901186,782.7429906542056
AD_0996,Awareness Campaign,cold,Cleanser,DermaGlow Gentle Cleanser,Video_Review,2023-04-08,8683,214,167507.0,183,11,TXN_000828,2023-04-08,158000.0,Success,0.024645859725901186,782.7429906542056
AD_0996,Awareness Campaign,cold,Cleanser,DermaGlow Gentle Cleanser,Video_Review,2023-04-08,8683,214,167507.0,183,11,TXN_000827,2023-04-10,449000.0,Success,0.024645859725901186,782.7429906542056
AD_0996,Awareness Campaign,cold,Cleanser,DermaGlow Gentle Cleanser,Video_Review,2023-04-08,8683,214,167507.0,183,11,TXN_000829,2023-04-09,165000.0,Success,0.024645859725901186,782.7429906542056
AD_0508,Retargeting Campaign,warm,Serum,DermaGlow Brightening Serum,Static_Catalog,2023-05-02,13763,153,193078.0,130,14,TXN_001534,2023-05-04,407000.0,Success,0.011116762333793504,1261.9477124183006
AD_0508,Retargeting Campaign,warm,Serum,DermaGlow Brightening Serum,Static_Catalog,2023-05-02,13763,153,193078.0,130,14,TXN_001531,2023-05-03,533000.0,Success,0.011116762333793504,1261.9477124183006
AD_0508,Retargeting Campaign,warm,Serum,DermaGlow Brightening Serum,Static_Catalog,2023-05-02,13763,153,193078.0,130,14,TXN_001535,2023-05-04,210000.0,Success,0.011116762333793504,1261.9477124183006
AD_0335,Retargeting Campaign,warm,Serum,DermaGlow Brightening Serum,Static_Catalog,2023-01-13,9555,139,361570.0,122,23,TXN_000472,2023-01-13,122000.0,Success,0.014547357404500262,2601.223021582734
AD_0335,Retargeting Campaign,warm,Serum,DermaGlow Brightening Serum,Static_Catalog,2023-01-13,9555,139,361570.0,122,23,TXN_000473,2023-01-15,200000.0,Success,0.014547357404500262,2601.223021582734
AD_0335,Retargeting Campaign,warm,Serum,DermaGlow Brightening Serum,Static_Catalog,2023-01-13,9555,139,361570.0,122,23,TXN_000474,2023-01-16,323000.0,Success,0.014547357404500262,2601.223021582734
AD_0849,Awareness Campaign,cold,Cleanser,DermaGlow Gentle Cleanser,Static_Catalog,2023-11-27,14869,215,388102.0,193,14,TXN_001012,2023-11-28,365000.0,Success,0.014459613961934226,1805.125581395349
AD_0849,Awareness Campaign,cold,Cleanser,DermaGlow Gentle Cleanser,Static_Catalog,2023-11-27,14869,215,388102.0,193,14,TXN_001015,2023-11-27,386000.0,Success,0.014459613961934226,1805.125581395349
AD_0849,Awareness Campaign,cold,Cleanser,DermaGlow Gentle Cleanser,Static_Catalog,2023-11-27,14869,215,388102.0,193,14,TXN_001011,2023-11-29,384000.0,Success,0.014459613961934226,1805.125581395349
AD_0849,Awareness Campaign,cold,Cleanser,DermaGlow Gentle Cleanser,Static_Catalog,2023-11-27,14869,215,388102.0,193,14,TXN_001014,2023-11-27,303000.0,Success,0.014459613961934226,1805.125581395349
AD_0849,Awareness Campaign,cold,Cleanser,DermaGlow Gentle Cleanser,Static_Catalog,2023-11-27,14869,215,388102.0,193,14,TXN_001013,2023-11-28,383000.0,Success,0.014459613961934226,1805.125581395349
AD_0295,Flash Sale Campaign,cold,Sunscreen,DermaGlow UV Shield Sunscreen,Static_Catalog,2023-11-28,13317,186,388793.0,151,11,TXN_000742,2023-11-29,89000.0,Success,0.013967109709394007,2090.2849462365593
AD_0295,Flash Sale Campaign,cold,Sunscreen,DermaGlow UV Shield Sunscreen,Static_Catalog,2023-11-28,13317,186,388793.0,151,11,TXN_000739,2023-11-29,399000.0,Success,0.013967109709394007,2090.2849462365593
AD_0295,Flash Sale Campaign,cold,Sunscreen,DermaGlow UV Shield Sunscreen,Static_Catalog,2023-11-28,13317,186,388793.0,151,11,TXN_000740,2023-11-29,306000.0,Success,0.013967109709394007,2090.2849462365593
AD_0295,Flash Sale Campaign,cold,Sunscreen,DermaGlow UV Shield Sunscreen,Static_Catalog,2023-11-28,13317,186,388793.0,151,11,TXN_000741,2023-11-28,321000.0,Success,0.013967109709394007,2090.2849462365593
AD_0287,Flash Sale Campaign,cold,Sunscreen,DermaGlow UV Shield Sunscreen,Static_Catalog,2023-02-15,9659,107,377181.0,89,17,TXN_001643,2023-02-18,198000.0,Success,0.011077751320012423,3525.0560747663553
AD_0287,Flash Sale Campaign,cold,Sunscreen,DermaGlow UV Shield Sunscreen,Static_Catalog,2023-02-15,9659,107,377181.0,89,17,TXN_000268,2023-02-18,173000.0,Success,0.011077751320012423,3525.0560747663553
AD_0939,Retargeting Campaign,warm,Sunscreen,DermaGlow UV Shield Sunscreen,Static_Catalog,2023-04-12,10240,107,444950.0,90,14,TXN_002123,2023-04-15,537000.0,Success,0.01044921875,4158.411214953271
AD_0939,Retargeting Campaign,warm,Sunscreen,DermaGlow UV Shield Sunscreen,Static_Catalog,2023-04-12,10240,107,444950.0,90,14,TXN_002125,2023-04-15,253000.0,Success,0.01044921875,4158.411214953271
AD_0939,Retargeting Campaign,warm,Sunscreen,DermaGlow UV Shield Sunscreen,Static_Catalog,2023-04-12,10240,107,444950.0,90,14,TXN_002122,2023-04-13,513000.0,Success,0.01044921875,4158.411214953271
AD_0939,Retargeting Campaign,warm,Sunscreen,DermaGlow UV Shield Sunscreen,Static_Catalog,2023-04-12,10240,107,444950.0,90,14,TXN_002124,2023-04-15,285000.0,Success,0.01044921875,4158.411214953271
AD_0448,Awareness Campaign,cold,Moisturizer,DermaGlow Hydrating Moisturizer,Video_Review,2023-01-19,7572,176,294387.0,151,28,,,,,0.02324352879027998,1672.653409090909
AD_0693,Flash Sale Campaign,cold,Cleanser,DermaGlow Gentle Cleanser,Static_Catalog,2023-07-01,6812,85,441701.0,76,13,TXN_000125,2023-07-02,472000.0,Success,0.012477980035231944,5196.482352941176
AD_0693,Flash Sale Campaign,cold,Cleanser,DermaGlow Gentle Cleanser,Static_Catalog,2023-07-01,6812,85,441701.0,76,13,TXN_000127,2023-07-01,221000.0,Success,0.012477980035231944,5196.482352941176
AD_0693,Flash Sale Campaign,cold,Cleanser,DermaGlow Gentle Cleanser,Static_Catalog,2023-07-01,6812,85,441701.0,76,13,TXN_000126,2023-07-01,281000.0,Success,0.012477980035231944,5196.482352941176
AD_0653,Flash Sale Campaign,cold,Serum,DermaGlow Brightening Serum,Video_Review,2023-01-23,8032,217,425724.0,179,22,,,,,0.027016932270916335,1961.8617511520738
AD_0969,Flash Sale Campaign,cold,Serum,DermaGlow Brightening Serum,Static_Catalog,2023-01-23,9338,90,184153.0,73,3,,,,,0.009638038123795245,2046.1444444444444
AD_0278,Awareness Campaign,cold,Serum,DermaGlow Brightening Serum,Static_Catalog,2023-04-12,16786,160,247226.0,138,8,TXN_000808,2023-04-12,304000.0,Success,0.009531752651018707,1545.1625
AD_0278,Awareness Campaign,cold,Serum,DermaGlow Brightening Serum,Static_Catalog,2023-04-12,16786,160,247226.0,138,8,TXN_000810,2023-04-14,206000.0,Success,0.009531752651018707,1545.1625
AD_0278,Awareness Campaign,cold,Serum,DermaGlow Brightening Serum,Static_Catalog,2023-04-12,16786,160,247226.0,138,8,TXN_000807,2023-04-14,322000.0,Success,0.009531752651018707,1545.1625
AD_0278,Awareness Campaign,cold,Serum,DermaGlow Brightening Serum,Static_Catalog,2023-04-12,16786,160,247226.0,138,8,TXN_000812,2023-04-13,388000.0,Success,0.009531752651018707,1545.1625
AD_0278,Awareness Campaign,cold,Serum,DermaGlow Brightening Serum,Static_Catalog,2023-04-12,16786,160,247226.0,138,8,TXN_000806,2023-04-15,522000.0,Success,0.009531752651018707,1545.1625
AD_0759,Retargeting Campaign,warm,Moisturizer,DermaGlow Hydrating Moisturizer,Static_Catalog,2023-04-16,5767,89,480286.0,74,10,TXN_001303,2023-04-18,274000.0,Success,0.015432633951794695,5396.471910112359
AD_0138,Awareness Campaign,cold,Sunscreen,DermaGlow UV Shield Sunscreen,Static_Catalog,2023-07-02,13230,141,368784.0,120,17,,,,,0.010657596371882086,2615.4893617021276
AD_0502,Flash Sale Campaign,cold,Sunscreen,DermaGlow UV Shield Sunscreen,Video_Review,2023-12-03,6939,178,140863.0,159,9,,,,,0.025652111255224097,791.3651685393259
AD_0405,Flash Sale Campaign,cold,Moisturizer,DermaGlow Hydrating Moisturizer,Video_Review,2023-09-28,9426,267,190009.0,240,20,,,,,0.028325907065563337,711.6441947565543
AD_0781,Awareness Campaign,cold,Moisturizer,DermaGlow Hydrating Moisturizer,Video_Review,2023-01-20,11133,306,300065.0,268,21,TXN_002096,2023-01-23,262000.0,Success,0.0274858528698464,980.6045751633987
AD_0781,Awareness Campaign,cold,Moisturizer,DermaGlow Hydrating Moisturizer,Video_Review,2023-01-20,11133,306,300065.0,268,21,TXN_002094,2023-01-22,170000.0,Success,0.0274858528698464,980.6045751633987
AD_0781,Awareness Campaign,cold,Moisturizer,DermaGlow Hydrating Moisturizer,Video_Review,2023-01-20,11133,306,300065.0,268,21,TXN_002093,2023-01-21,134000.0,Success,0.0274858528698464,980.6045751633987
AD_0781,Awareness Campaign,cold,Moisturizer,DermaGlow Hydrating Moisturizer,Video_Review,2023-01-20,11133,306,300065.0,268,21,TXN_002095,2023-01-21,527000.0,Success,0.0274858528698464,980.6045751633987
AD_0978,Awareness Campaign,cold,Cleanser,DermaGlow Gentle Cleanser,Video_Review,2023-05-12,12024,260,239045.0,222,42,TXN_001492,2023-05-15,125000.0,Success,0.02162341982701264,919.4038461538462
AD_0581,Retargeting Campaign,warm,Sunscreen,DermaGlow UV Shield Sunscreen,Video_Review,2023-06-17,6366,165,467119.0,142,23,,,,,0.025918944392082942,2831.0242424242424
AD_0238,Awareness Campaign,cold,Serum,DermaGlow Brightening Serum,Static_Catalog,2023-12-18,16765,150,139279.0,134,12,,,,,0.008947211452430659,928.5266666666666
AD_0989,Retargeting Campaign,warm,Moisturizer,DermaGlow Hydrating Moisturizer,Video_Review,2023-02-02,15118,275,419055.0,244,16,,,,,0.018190236803810027,1523.8363636363636
AD_0216,Flash Sale Campaign,cold,Cleanser,DermaGlow Gentle Cleanser,Static_Catalog,2023-01-05,15555,157,313277.0,133,19,TXN_000273,2023-01-08,179000.0,Success,0.010093217614914819,1995.3949044585988
AD_0216,Flash Sale Campaign,cold,Cleanser,DermaGlow Gentle Cleanser,Static_Catalog,2023-01-05,15555,157,313277.0,133,19,TXN_000271,2023-01-05,281000.0,Success,0.010093217614914819,1995.3949044585988
AD_0216,Flash Sale Campaign,cold,Cleanser,DermaGlow Gentle Cleanser,Static_Catalog,2023-01-05,15555,157,313277.0,133,19,TXN_000272,2023-01-06,160000.0,Success,0.010093217614914819,1995.3949044585988
AD_0895,Retargeting Campaign,warm,Serum,DermaGlow Brightening Serum,Video_Review,2023-01-23,15001,331,394472.0,296,37,,,,,0.022065195653623092,1191.7583081570997
AD_0245,Awareness Campaign,cold,Serum,DermaGlow Brightening Serum,Static_Catalog,2023-01-29,11579,165,144638.0,140,10,,,,,0.014249935227567147,876.5939393939394
AD_0553,Retargeting Campaign,warm,Sunscreen,DermaGlow UV Shield Sunscreen,Static_Catalog,2023-08-03,10569,133,458766.0,110,18,,,,,0.01258397199356609,3449.3684210526317
AD_0838,Retargeting Campaign,warm,Sunscreen,DermaGlow UV Shield Sunscreen,Video_Review,2023-07-03,16716,486,147098.0,421,44,,,,,0.02907394113424264,302.6707818930041
AD_0864,Retargeting Campaign,warm,Cleanser,DermaGlow Gentle Cleanser,Static_Catalog,2023-07-23,8241,113,105574.0,95,6,TXN_000417,2023-07-25,276000.0,Success,0.01371192816405776,934.2831858407079
AD_0864,Retargeting Campaign,warm,Cleanser,DermaGlow Gentle Cleanser,Static_Catalog,2023-07-23,8241,113,105574.0,95,6,TXN_000416,2023-07-24,322000.0,Success,0.01371192816405776,934.2831858407079
AD_0864,Retargeting Campaign,warm,Cleanser,DermaGlow Gentle Cleanser,Static_Catalog,2023-07-23,8241,113,105574.0,95,6,TXN_000420,2023-07-23,223000.0,Success,0.01371192816405776,934.2831858407079
AD_0864,Retargeting Campaign,warm,Cleanser,DermaGlow Gentle Cleanser,Static_Catalog,2023-07-23,8241,113,105574.0,95,6,TXN_000418,2023-07-26,314000.0,Success,0.01371192816405776,934.2831858407079
AD_0668,Awareness Campaign,cold,Moisturizer,DermaGlow Hydrating Moisturizer,Static_Catalog,2023-01-18,7004,67,258901.0,55,5,TXN_000574,2023-01-18,149000.0,Success,0.009565962307252998,3864.194029850746
AD_0622,Flash Sale Campaign,cold,Serum,DermaGlow Brightening Serum,Static_Catalog,2023-03-06,10440,105,406606.0,85,9,,,,,0.010057471264367816,3872.4380952380952
AD_0079,Flash Sale Campaign,cold,Sunscreen,DermaGlow UV Shield Sunscreen,Video_Review,2023-06-09,13777,287,307440.0,234,21,,,,,0.02083182115119402,1071.219512195122
AD_0030,Retargeting Campaign,warm,Moisturizer,DermaGlow Hydrating Moisturizer,Video_Review,2023-09-21,7225,164,460032.0,140,17,,,,,0.022698961937716262,2805.0731707317073
AD_0451,Flash Sale Campaign,cold,Sunscreen,DermaGlow UV Shield Sunscreen,Video_Review,2023-05-13,5570,155,440968.0,125,16,,,,,0.027827648114901255,2844.9548387096775
AD_0290,Flash Sale Campaign,cold,Moisturizer,DermaGlow Hydrating Moisturizer,Static_Catalog,2023-10-02,11493,114,134228.0,97,6,,,,,0.009919081179848603,1177.438596491228
AD_0050,Retargeting Campaign,warm,Serum,DermaGlow Brightening Serum,Static_Catalog,2023-04-25,10267,137,400657.0,118,21,,,,,0.013343722606408882,2924.5036496350367
AD_0671,Flash Sale Campaign,cold,Moisturizer,DermaGlow Hydrating Moisturizer,Video_Review,2023-01-05,9892,213,327693.0,176,14,,,,,0.021532551556813585,1538.4647887323943
AD_0799,Flash Sale Campaign,cold,Moisturizer,DermaGlow Hydrating Moisturizer,Video_Review,2023-01-29,8435,149,260014.0,128,19,TXN_001579,2023-02-01,427000.0,Success,0.017664493183165382,1745.0604026845638
AD_0225,Flash Sale Campaign,cold,Sunscreen,DermaGlow UV Shield Sunscreen,Video_Review,2023-09-23,11525,373,277404.0,321,30,TXN_002046,2023-09-25,132000.0,Success,0.0323644251626898,743.710455764075
AD_0225,Flash Sale Campaign,cold,Sunscreen,DermaGlow UV Shield Sunscreen,Video_Review,2023-09-23,11525,373,277404.0,321,30,TXN_002024,2023-09-24,285000.0,Success,0.0323644251626898,743.710455764075
AD_0225,Flash Sale Campaign,cold,Sunscreen,DermaGlow UV Shield Sunscreen,Video_Review,2023-09-23,11525,373,277404.0,321,30,TXN_002023,2023-09-26,444000.0,Success,0.0323644251626898,743.710455764075
AD_0225,Flash Sale Campaign,cold,Sunscreen,DermaGlow UV Shield Sunscreen,Video_Review,2023-09-23,11525,373,277404.0,321,30,TXN_002049,2023-09-24,461000.0,Success,0.0323644251626898,743.710455764075
AD_0225,Flash Sale Campaign,cold,Sunscreen,DermaGlow UV Shield Sunscreen,Video_Review,2023-09-23,11525,373,277404.0,321,30,TXN_002047,2023-09-23,244000.0,Success,0.0323644251626898,743.710455764075
AD_0225,Flash Sale Campaign,cold,Sunscreen,DermaGlow UV Shield Sunscreen,Video_Review,2023-09-23,11525,373,277404.0,321,30,TXN_002025,2023-09-24,203000.0,Success,0.0323644251626898,743.710455764075
AD_0225,Flash Sale Campaign,cold,Sunscreen,DermaGlow UV Shield Sunscreen,Video_Review,2023-09-23,11525,373,277404.0,321,30,TXN_002050,2023-09-25,306000.0,Success,0.0323644251626898,743.710455764075
AD_0225,Flash Sale Campaign,cold,Sunscreen,DermaGlow UV Shield Sunscreen,Video_Review,2023-09-23,11525,373,277404.0,321,30,TXN_002048,2023-09-25,232000.0,Success,0.0323644251626898,743.710455764075
AD_0166,Retargeting Campaign,warm,Sunscreen,DermaGlow UV Shield Sunscreen,Video_Review,2023-08-10,18536,493,134531.0,421,35,,,,,0.026596892533448425,272.88235294117646
AD_0931,Awareness Campaign,cold,Moisturizer,DermaGlow Hydrating Moisturizer,Static_Catalog,2023-12-17,8960,121,226839.0,107,13,TXN_001322,2023-12-19,110000.0,Success,0.013504464285714286,1874.702479338843
AD_0931,Awareness Campaign,cold,Moisturizer,DermaGlow Hydrating Moisturizer,Static_Catalog,2023-12-17,8960,121,226839.0,107,13,TXN_001323,2023-12-20,177000.0,Success,0.013504464285714286,1874.702479338843
AD_0931,Awareness Campaign,cold,Moisturizer,DermaGlow Hydrating Moisturizer,Static_Catalog,2023-12-17,8960,121,226839.0,107,13,TXN_001321,2023-12-20,327000.0,Success,0.013504464285714286,1874.702479338843
AD_0931,Awareness Campaign,cold,Moisturizer,DermaGlow Hydrating Moisturizer,Static_Catalog,2023-12-17,8960,121,226839.0,107,13,TXN_001319,2023-12-19,373000.0,Success,0.013504464285714286,1874.702479338843
AD_0179,Awareness Campaign,cold,Sunscreen,DermaGlow UV Shield Sunscreen,Static_Catalog,2023-04-15,10631,135,389102.0,120,13,,,,,0.01269871131596275,2882.237037037037
AD_0066,Flash Sale Campaign,cold,Serum,DermaGlow Brightening Serum,Video_Review,2023-05-25,13132,390,307440.0,322,22,,,,,0.029698446542796225,788.3076923076923
AD_0142,Awareness Campaign,cold,Moisturizer,DermaGlow Hydrating Moisturizer,Static_Catalog,2023-06-26,8165,86,265873.0,71,6,TXN_000585,2023-06-29,153000.0,Success,0.010532761788120024,3091.546511627907
AD_0986,Flash Sale Campaign,cold,Moisturizer,DermaGlow Hydrating Moisturizer,Video_Review,2023-09-25,15007,275,464709.0,240,15,,,,,0.01832478176850803,1689.850909090909
AD_0352,Awareness Campaign,cold,Sunscreen,DermaGlow UV Shield Sunscreen,Video_Review,2023-08-16,17469,505,464662.0,443,73,TXN_000152,2023-08-19,238000.0,Success,0.028908351937718242,920.1227722772277
AD_0352,Awareness Campaign,cold,Sunscreen,DermaGlow UV Shield Sunscreen,Video_Review,2023-08-16,17469,505,464662.0,443,73,TXN_000153,2023-08-17,387000.0,Success,0.028908351937718242,920.1227722772277
AD_0352,Awareness Campaign,cold,Sunscreen,DermaGlow UV Shield Sunscreen,Video_Review,2023-08-16,17469,505,464662.0,443,73,TXN_000151,2023-08-16,154000.0,Success,0.028908351937718242,920.1227722772277
AD_0862,Flash Sale Campaign,cold,Sunscreen,DermaGlow UV Shield Sunscreen,Static_Catalog,2023-09-06,15325,202,223313.0,176,14,,,,,0.013181076672104405,1105.509900990099
AD_0441,Flash Sale Campaign,cold,Sunscreen,DermaGlow UV Shield Sunscreen,Static_Catalog,2023-12-06,13483,149,391207.0,119,10,TXN_001624,2023-12-06,218000.0,Success,0.011050953051991396,2625.55033557047
AD_0441,Flash Sale Campaign,cold,Sunscreen,DermaGlow UV Shield Sunscreen,Static_Catalog,2023-12-06,13483,149,391207.0,119,10,TXN_001623,2023-12-07,530000.0,Success,0.011050953051991396,2625.55033557047
AD_0441,Flash Sale Campaign,cold,Sunscreen,DermaGlow UV Shield Sunscreen,Static_Catalog,2023-12-06,13483,149,391207.0,119,10,TXN_001625,2023-12-09,234000.0,Success,0.011050953051991396,2625.55033557047
AD_0347,Flash Sale Campaign,cold,Moisturizer,DermaGlow Hydrating Moisturizer,Video_Review,2023-07-29,9424,287,218581.0,254,20,TXN_002418,2023-07-31,401000.0,Success,0.03045415959252971,761.6062717770035
AD_0347,Flash Sale Campaign,cold,Moisturizer,DermaGlow Hydrating Moisturizer,Video_Review,2023-07-29,9424,287,218581.0,254,20,TXN_002419,2023-07-31,122000.0,Success,0.03045415959252971,761.6062717770035
AD_0255,Awareness Campaign,cold,Sunscreen,DermaGlow UV Shield Sunscreen,Static_Catalog,2023-07-11,12469,134,355158.0,110,11,TXN_001617,2023-07-11,304000.0,Success,0.010746651696206592,2650.4328358208954
AD_0255,Awareness Campaign,cold,Sunscreen,DermaGlow UV Shield Sunscreen,Static_Catalog,2023-07-11,12469,134,355158.0,110,11,TXN_001618,2023-07-13,344000.0,Success,0.010746651696206592,2650.4328358208954
AD_0695,Awareness Campaign,cold,Serum,DermaGlow Brightening Serum,Video_Review,2023-07-03,13102,306,288788.0,262,48,TXN_000561,2023-07-03,207000.0,Success,0.023355212944588612,943.7516339869281
AD_0345,Awareness Campaign,cold,Serum,DermaGlow Brightening Serum,Video_Review,2023-01-21,10842,294,487881.0,238,29,TXN_001136,2023-01-23,491000.0,Success,0.027116768123962368,1659.4591836734694
AD_0345,Awareness Campaign,cold,Serum,DermaGlow Brightening Serum,Video_Review,2023-01-21,10842,294,487881.0,238,29,TXN_001137,2023-01-24,310000.0,Success,0.027116768123962368,1659.4591836734694
AD_0222,Awareness Campaign,cold,Cleanser,DermaGlow Gentle Cleanser,Video_Review,2023-09-27,11917,356,214099.0,302,33,TXN_001809,2023-09-28,417000.0,Success,0.029873290257615173,601.4016853932584
AD_0222,Awareness Campaign,cold,Cleanser,DermaGlow Gentle Cleanser,Video_Review,2023-09-27,11917,356,214099.0,302,33,TXN_001808,2023-09-27,270000.0,Success,0.029873290257615173,601.4016853932584
AD_0236,Flash Sale Campaign,cold,Sunscreen,DermaGlow UV Shield Sunscreen,Video_Review,2023-04-19,14650,259,445732.0,220,23,,,,,0.017679180887372015,1720.972972972973
AD_0548,Flash Sale Campaign,cold,Serum,DermaGlow Brightening Serum,Video_Review,2023-10-26,11232,211,186226.0,186,36,TXN_000068,2023-10-28,341000.0,Success,0.018785612535612537,882.5876777251185
AD_0500,Retargeting Campaign,warm,Moisturizer,DermaGlow Hydrating Moisturizer,Video_Review,2023-08-05,12982,319,242867.0,263,38,,,,,0.02457248497920197,761.3385579937304
AD_0596,Awareness Campaign,cold,Cleanser,DermaGlow Gentle Cleanser,Video_Review,2023-05-10,7571,156,294387.0,134,25,,,,,0.020604939902258618,1887.0961538461538
AD_0941,Awareness Campaign,cold,Moisturizer,DermaGlow Hydrating Moisturizer,Static_Catalog,2023-11-23,7760,119,469676.0,96,9,TXN_001042,2023-11-23,116000.0,Success,0.015335051546391752,3946.8571428571427
AD_0941,Awareness Campaign,cold,Moisturizer,DermaGlow Hydrating Moisturizer,Static_Catalog,2023-11-23,7760,119,469676.0,96,9,TXN_001038,2023-11-24,248000.0,Success,0.015335051546391752,3946.8571428571427
AD_0941,Awareness Campaign,cold,Moisturizer,DermaGlow Hydrating Moisturizer,Static_Catalog,2023-11-23,7760,119,469676.0,96,9,TXN_001041,2023-11-24,179000.0,Success,0.015335051546391752,3946.8571428571427
AD_0941,Awareness Campaign,cold,Moisturizer,DermaGlow Hydrating Moisturizer,Static_Catalog,2023-11-23,7760,119,469676.0,96,9,TXN_001043,2023-11-26,362000.0,Success,0.015335051546391752,3946.8571428571427
AD_0941,Awareness Campaign,cold,Moisturizer,DermaGlow Hydrating Moisturizer,Static_Catalog,2023-11-23,7760,119,469676.0,96,9,TXN_001039,2023-11-25,154000.0,Success,0.015335051546391752,3946.8571428571427
AD_0250,Retargeting Campaign,warm,Serum,DermaGlow Brightening Serum,Video_Review,2023-01-20,8778,264,374231.0,224,15,,,,,0.03007518796992481,1417.5416666666667
AD_0471,Retargeting Campaign,warm,Moisturizer,DermaGlow Hydrating Moisturizer,Static_Catalog,2023-07-25,18145,200,434923.0,171,30,TXN_001879,2023-07-26,351000.0,Success,0.011022320198401764,2174.615
AD_0471,Retargeting Campaign,warm,Moisturizer,DermaGlow Hydrating Moisturizer,Static_Catalog,2023-07-25,18145,200,434923.0,171,30,TXN_001880,2023-07-25,182000.0,Success,0.011022320198401764,2174.615
AD_0471,Retargeting Campaign,warm,Moisturizer,DermaGlow Hydrating Moisturizer,Static_Catalog,2023-07-25,18145,200,434923.0,171,30,TXN_001881,2023-07-25,222000.0,Success,0.011022320198401764,2174.615
AD_0471,Retargeting Campaign,warm,Moisturizer,DermaGlow Hydrating Moisturizer,Static_Catalog,2023-07-25,18145,200,434923.0,171,30,TXN_001878,2023-07-26,407000.0,Success,0.011022320198401764,2174.615
AD_0471,Retargeting Campaign,warm,Moisturizer,DermaGlow Hydrating Moisturizer,Static_Catalog,2023-07-25,18145,200,434923.0,171,30,TXN_001883,2023-07-25,102000.0,Success,0.011022320198401764,2174.615
